Customer Order,Path Size,Nodes Visited,Brute Force Score,Our Score
"['G', 'P', 'D', 'J', 'I', 'E', 'M', 'O', 'H', 'N', 'B', 'C', 'F', 'A', 'K']",234,"['D', 'E', 'D', 1, 2, 'A', 'B', 'F', 'B', 'A', 4, 'P', 'M', 'K', 18, 16, 10, 4, 10, 'B', 10, 'B', 'F', 'B', 'F', 'B', 'F', 'B', 8, 2, 1, 2, 1, 'D', 'E', 'D', 8, 'B', 'A', 2, 1, 'D', 1, 2, 1, 'D', 'E', 'D', 'E', 'C', 'G', 'I', 26, 'G', 'I', 26, 'J', 'H', 20, 'C', 'E', 'C', 20, 26, 'G', 'C', 20, 14, 'F', 14, 'E', 'D', 8, 14, 'E', 'C', 20, 14, 'F', 'B', 'F', 'B', 'F', 14, 8, 'B', 8, 2, 'A', 2, 8, 2, 8, 'D', 8, 'D', 8, 'D', 'E', 'D', 8, 'D', 8, 'B', 10, 'M', 10, 4, 'A', 4, 'A', 4, 'A', 'B', 10, 16, 'F', 'H', 20, 26, 'G', 'I', 26, 20, 14, 20, 'H', 'F', 'H', 'J', 33, 'H', 22, 'H', 'F', 16, 10, 'M', 'K', 'M', 10, 4, 'A', 'B', 'A', 2, 'A', 2, 'A', 4, 'P', 'M', 10, 'B', 'A', 2, 1, 2, 1, 2, 1, 'D', 8, 14, 20, 'H', 20, 26, 'J', 28, 29, 'Q', 'N', 'N', 28, 'J', 'H', 22, 23, 'K', 18, 18, 'M', 'P', 4, 10, 16, 'K', 16, 10, 4, 'A', 'B', 8, 2, 'A', 4, 10, 'M', 12, 'P', 'M', 10, 'B', 8, 2, 'A', 2, 'A', 'B', 10, 16, 'F', 'H', 20, 'C', 'G', 'I', 'C', 'E', 14, 8, 14, 20, 'H', 'F', 16, 22, 28, 29, 28, 29, 23, 'O']",25,-174
"['B', 'G', 'E', 'C', 'F', 'A', 'D']",19,"['D', 'E', 'D', 8, 'B', 'F', 'B', 'A', 2, 8, 14, 'F', 16, 'F', 'H', 'J', 26, 'G', 'C']",-7,9
"['D', 'G', 'M', 'J', 'I', 'C', 'K', 'B', 'A', 'E', 'F', 'H', 'N']",603,"['D', 'E', 'D', 'E', 'D', 'E', 'C', 'E', 14, 'F', 'B', 'A', 4, 10, 'M', 'P', 'M', 'K', 18, 23, 29, 'Q', 'N', 28, 'J', 'H', 20, 'H', 22, 28, 'J', 28, 29, 'Q', 'Q', 'Q', 28, 29, 23, 22, 16, 'K', 23, 22, 'H', 'J', 33, 28, 34, 29, 23, 'K', 23, 'K', 'M', 10, 16, 'K', 23, 'O', 'O', 29, 23, 22, 23, 29, 28, 34, 22, 28, 34, 29, 'Q', 23, 22, 'H', 22, 16, 22, 16, 'F', 'H', 'F', 'B', 8, 14, 8, 'D', 1, 2, 8, 'D', 1, 'D', 1, 2, 'A', 'B', 8, 14, 8, 'B', 'F', 14, 20, 14, 'E', 14, 20, 'H', 22, 23, 22, 23, 29, 28, 34, 22, 'H', 22, 'H', 20, 'H', 22, 'H', 'F', 16, 'F', 14, 8, 14, 'E', 'D', 1, 'D', 1, 2, 8, 14, 8, 'B', 'A', 2, 8, 14, 'F', 'B', 'A', 2, 'A', 4, 'A', 2, 8, 14, 'F', 'H', 'F', 'H', 'J', 33, 'H', 'J', 33, 'H', 20, 'H', 22, 16, 'K', 18, 18, 'M', 12, 'P', 'M', 'P', 4, 10, 'B', 10, 'M', 10, 4, 10, 'M', 10, 'B', 10, 'B', 10, 'M', 10, 'M', 10, 'B', 10, 'B', 10, 'M', 'P', 6, 'M', 'K', 'M', 10, 'B', 'A', 4, 'A', 4, 'A', 2, 8, 2, 1, 'D', 8, 'B', 10, 'M', 12, 'P', 'M', 'K', 23, 'O', 'O', 'K', 18, 18, 'M', 'P', 6, 4, 'A', 'B', 10, 4, 'P', 6, 6, 'M', 'K', 'M', 'P', 'M', 'P', 6, 'M', 'P', 'M', 10, 'M', 'P', 6, 'M', 'P', 6, 4, 'A', 2, 'A', 2, 'A', 4, 10, 'M', 'P', 4, 'A', 4, 10, 16, 22, 16, 22, 28, 29, 23, 'O', 'K', 'M', 'K', 23, 'O', 29, 28, 34, 34, 34, 22, 'H', 20, 14, 8, 14, 20, 'C', 'E', 'D', 1, 'D', 'E', 14, 'E', 'C', 'G', 'C', 'G', 'C', 20, 14, 'F', 'B', 'A', 4, 'A', 'B', 10, 4, 'P', 'M', 'K', 16, 10, 4, 'A', 'B', 10, 'M', 'K', 18, 'M', 10, 'M', 'K', 'M', 'K', 'M', 'K', 16, 10, 'B', 10, 16, 'K', 23, 'O', 'O', 29, 28, 34, 34, 34, 'J', 'H', 'J', 28, 'J', 26, 20, 'H', 'F', 'B', 'A', 'B', 8, 'D', 8, 'B', 'A', 2, 1, 'D', 8, 2, 1, 'D', 1, 'D', 8, 14, 8, 'D', 1, 'D', 8, 'B', 'F', 'H', 20, 26, 'G', 'C', 'E', 'D', 1, 2, 'A', 'B', 10, 'B', 'A', 4, 10, 'M', 12, 'P', 'M', 12, 10, 'M', 12, 12, 10, 'M', 12, 12, 12, 'P', 4, 'P', 'M', 12, 12, 10, 16, 10, 4, 10, 'M', 12, 'K', 16, 10, 'B', 'F', 14, 'F', 'H', 'F', 'H', 'F', 'H', 20, 'C', 20, 14, 'F', 'H', 'J', 'H', 'F', 'B', 8, 2, 1, 2, 1, 'D', 'E', 'D', 1, 'D', 8, 'B', 10, 16, 'K', 18, 'M', 12, 'P', 4, 'A', 4, 'A', 2, 'A', 'B', 8, 'B', 8, 2, 1, 'D', 1, 2, 8, 14, 'E', 'D', 8, 2, 'A', 'B', 10, 16, 22, 16, 'F', 14, 'F', 14, 8, 'D', 'E', 'D', 8, 14, 8, 'B', 8, 'B', 8, 2, 'A', 2, 1, 2, 1, 2, 'A', 'B', 10, 'M', 10, 16, 'F', 14, 'F', 14, 20, 'H', 22, 23, 'O', 29, 28, 34, 22, 16, 'K', 'M', 'P', 4, 'A', 2, 1, 'D', 1, 'D', 'E', 'D', 'E', 'D', 'E', 'D', 1, 'D', 1, 'D', 8, 'B', 8, 2, 1, 2, 8, 'B', 8, 'D', 1, 'D', 'E', 'D', 8, 'D', 'E', 'C', 20, 'H', 'F', 14, 'F', 14, 'E', 14, 'F', 16, 'F', 'B', 8, 'D', 8, 'D', 8, 14, 20, 'C', 'G', 'I']",17,-551
"['E', 'D', 'C', 'A', 'B']",94,"['D', 'E', 'D', 'E', 'D', 8, 'D', 8, 'B', 'F', 'B', 'F', 'H', 'F', 16, 10, 'B', 'A', 'B', 'F', 'B', 8, 'B', 8, 'B', 8, 2, 'A', 2, 1, 2, 'A', 2, 8, 14, 8, 2, 1, 2, 'A', 4, 'A', 'B', 10, 4, 'A', 4, 'A', 'B', 10, 4, 'P', 'M', 'K', 'M', 10, 'M', 12, 'K', 16, 22, 23, 'K', 23, 22, 28, 22, 16, 'F', 16, 10, 16, 'K', 18, 'M', 12, 'K', 18, 'M', 'K', 'M', 'K', 'M', 12, 10, 4, 'A', 'B', 'A', 2, 1, 'D', 'E', 'C']",-15,-74
"['C', 'D', 'E', 'G', 'B', 'I', 'F', 'H', 'J', 'K', 'M', 'A']",157,"['D', 'E', 'D', 1, 2, 'A', 'B', 'F', 'H', 'F', 'B', 8, 'B', 8, 'D', 8, 2, 'A', 'B', 'A', 4, 10, 'B', 'A', 'B', 'A', 4, 'A', 4, 'P', 'M', 'K', 16, 10, 'B', 10, 'M', 10, 4, 'A', 2, 8, 2, 1, 2, 1, 'D', 8, 2, 1, 'D', 1, 'D', 8, 'B', 'F', 'H', 'F', 14, 'E', 'D', 8, 2, 8, 'B', 'F', 14, 8, 'D', 'E', 'C', 'E', 'D', 'E', 'D', 'E', 14, 8, 'D', 1, 'D', 'E', 'D', 1, 2, 8, 14, 20, 'H', 'F', 14, 8, 'B', 'F', 16, 10, 4, 10, 'B', 8, 'D', 8, 2, 1, 'D', 1, 2, 8, 2, 'A', 2, 8, 'B', 10, 'B', 10, 16, 'K', 16, 10, 'B', 'F', 14, 8, 'B', 8, 2, 8, 'D', 8, 14, 20, 'C', 'G', 'C', 'G', 'C', 20, 26, 'J', 33, 'H', 22, 23, 'K', 18, 16, 'F', 'B', 8, 14, 'E', 'C', 20, 26, 'G', 'I']",13,-109
"['C', 'A', 'E', 'D', 'B']",45,"['D', 'E', 'D', 8, 'B', 'F', 14, 'F', 14, 20, 'C', 'G', 'C', 'E', 14, 20, 'H', 22, 23, 22, 16, 'K', 23, 29, 'N', 28, 'J', 33, 'H', 'J', 'H', 'F', 'H', 20, 14, 20, 'C', 'G', 'I', 'C', 'E', 14, 'F', 'B', 'A']",-15,-25
"['K', 'F', 'J', 'A', 'E', 'C', 'D', 'G', 'H', 'B', 'I']",240,"['D', 'E', 'D', 1, 'D', 1, 2, 'A', 'B', 'F', 'B', 8, 2, 8, 'D', 8, 'B', 8, 14, 'F', 'B', 8, 'B', 'F', 'H', 'J', 33, 26, 'J', 33, 28, 29, 28, 22, 16, 'F', 16, 'F', 14, 'E', 'C', 'E', 'C', 'E', 'D', 1, 'D', 8, 2, 8, 2, 'A', 2, 'A', 'B', 10, 'M', 'K', 23, 'K', 16, 10, 16, 22, 16, 10, 'M', 12, 'K', 16, 'F', 14, 8, 14, 'E', 'C', 'E', 'D', 1, 2, 1, 'D', 'E', 'C', 'E', 14, 'E', 14, 20, 14, 20, 'H', 'F', 'B', 'A', 4, 'P', 'M', 'K', 23, 29, 23, 'K', 18, 'M', 12, 10, 4, 'A', 'B', 8, 'D', 8, 'B', 'F', 14, 8, 14, 'F', 14, 'F', 'B', 10, 4, 'P', 'M', 12, 12, 10, 'M', 12, 12, 12, 10, 16, 'K', 16, 10, 4, 10, 16, 22, 'H', 'J', 28, 29, 28, 22, 16, 22, 16, 'K', 18, 16, 'F', 'H', 'J', 33, 'H', 'F', 'B', 'A', 'B', 'F', 'B', 'A', 4, 'P', 6, 'M', 10, 16, 'K', 16, 'F', 'B', 'F', 16, 'K', 23, 'O', 22, 23, 22, 23, 22, 23, 'O', 'K', 'M', 10, 'M', 10, 16, 10, 'M', 12, 12, 10, 4, 10, 16, 22, 'H', 'F', 16, 10, 4, 10, 4, 'A', 4, 'A', 2, 1, 'D', 8, 'D', 'E', 'C', 'G', 'C', 20, 14, 'E', 14, 'F', 'B', 'F', 16, 'F', 'H', 'F', 'H', 'F', 'H', 'J', 26, 'G', 'I']",9,-196
"['B', 'A', 'C', 'E', 'F', 'D']",65,"['D', 'E', 'D', 'E', 'C', 20, 'C', 'G', 'C', 20, 'C', 'G', 'C', 20, 'C', 20, 'C', 20, 'C', 20, 26, 'G', 'I', 26, 'G', 'C', 'G', 26, 'G', 'I', 26, 20, 26, 20, 'C', 20, 'H', 'J', 28, 34, 'J', 'H', 'J', 28, 29, 28, 29, 23, 29, 'N', 23, 22, 16, 'K', 18, 16, 'K', 23, 'K', 23, 22, 16, 'F', 'B', 'A']",-11,-41
"['E', 'A', 'D', 'B', 'G', 'C', 'F', 'H']",29,"['D', 'E', 'D', 8, 'D', 1, 2, 'A', 'B', 'A', 2, 1, 'D', 'E', 'C', 'G', 'I', 'C', 'G', 'I', 26, 'J', 'H', 'J', 33, 'H', 'J', 'H', 'F']",-3,3
"['B', 'C', 'A']",32,"['D', 1, 2, 'A', 'B', 10, 16, 10, 'M', 'P', 6, 'M', 12, 'P', 4, 'P', 6, 'M', 'P', 'M', 'K', 23, 22, 'H', 'J', 'H', 'J', 28, 'J', 26, 20, 'C']",-23,-20
"['M', 'F', 'C', 'O', 'B', 'A', 'I', 'D', 'K', 'N', 'H', 'G', 'E', 'J']",312,"['D', 'E', 'D', 8, 'D', 'E', 'C', 'E', 'D', 8, 'B', 'A', 2, 'A', 4, 10, 'B', 'F', 'B', 'F', 'H', 'J', 28, 'J', 'H', 'F', 16, 'K', 'M', 12, 'P', 6, 'M', 'P', 'M', 12, 10, 4, 10, 4, 'P', 'M', 10, 16, 'F', 'B', 'A', 4, 'P', 4, 10, 'M', 'P', 6, 'M', 'K', 'M', 'K', 18, 'M', 12, 12, 'P', 6, 6, 'M', 12, 12, 'P', 4, 'A', 2, 'A', 4, 'P', 'M', 'K', 23, 'O', 29, 'Q', 'Q', 'Q', 'Q', 'Q', 'Q', 'N', 'Q', 23, 22, 28, 22, 28, 29, 'Q', 28, 22, 23, 'O', 22, 16, 10, 'M', 'P', 4, 10, 'M', 12, 'P', 'M', 'K', 18, 16, 'F', 14, 'F', 'H', 22, 'H', 20, 26, 'G', 'C', 20, 'H', 22, 'H', 22, 28, 'J', 33, 33, 26, 20, 'C', 'E', 'D', 1, 'D', 'E', 'D', 'E', 'D', 8, 2, 1, 2, 'A', 2, 8, 2, 8, 14, 20, 'C', 20, 'H', 22, 28, 'J', 33, 26, 'J', 28, 29, 28, 29, 28, 29, 'N', 23, 'O', 'O', 'K', 16, 22, 'H', 'F', 14, 'F', 14, 'F', 'B', 10, 'B', 'A', 2, 'A', 4, 10, 'M', 12, 'K', 16, 10, 'B', 10, 16, 'K', 16, 10, 'B', 8, 2, 'A', 'B', 'A', 'B', 8, 'D', 'E', 'D', 1, 'D', 'E', 14, 20, 'H', 20, 'C', 'G', 'C', 20, 26, 'J', 33, 33, 26, 'J', 26, 32, 20, 14, 'E', 'C', 'E', 'D', 'E', 'D', 'E', 14, 8, 'B', 'A', 4, 10, 4, 'A', 2, 8, 'D', 1, 2, 8, 'B', 'F', 16, 'F', 'H', 22, 28, 29, 28, 22, 23, 29, 'Q', 28, 'J', 26, 20, 26, 20, 14, 8, 'B', 8, 'B', 'F', 'H', 20, 'H', 22, 'H', 22, 'H', 22, 28, 22, 28, 29, 28, 'J', 'H', 'F', 14, 'E', 'D', 8, 'D', 1, 'D', 'E', 14, 'E', 'D', 'E', 'C', 'G', 'C', 'G', 'I']",21,-256
"['B', 'C', 'E', 'F', 'A', 'D']",62,"['D', 'E', 'D', 8, 'B', 'A', 'B', 'F', 16, 22, 'H', 22, 16, 10, 'B', 'A', 'B', 'F', 16, 10, 'M', 'P', 4, 'P', 4, 10, 4, 'P', 6, 'M', 12, 'K', 18, 23, 22, 'H', 20, 'H', 'J', 33, 28, 'J', 'H', 20, 'H', 'F', 16, 22, 16, 'F', 14, 20, 'H', 'J', 33, 33, 26, 'G', 'I', 'I', 'I', 'C']",-11,-38
"['H', 'E', 'J', 'B', 'C', 'F', 'A', 'G', 'I', 'D']",133,"['D', 'E', 'C', 'G', 'I', 'C', 'E', 14, 'F', 'B', 'F', 'H', 'F', 'B', 'F', 16, 'F', 'B', 'F', 'B', 'F', 'B', 'A', 'B', 'A', 2, 'A', 4, 'A', 2, 'A', 2, 'A', 4, 'A', 2, 8, 2, 8, 'D', 'E', 14, 8, 'B', 8, 'B', 'A', 4, 10, 4, 'P', 'M', 10, 4, 10, 'B', 10, 'B', 'F', 'B', 8, 'B', 'F', 'B', 'A', 4, 'A', 'B', 8, 14, 'F', 16, 22, 16, 'K', 16, 10, 16, 'F', 'H', 'F', 14, 'F', 14, 'E', 'C', 'E', 'D', 8, 'D', 1, 'D', 1, 'D', 1, 'D', 1, 'D', 8, 2, 1, 'D', 1, 'D', 'E', 'D', 1, 2, 8, 'D', 8, 2, 'A', 2, 8, 2, 1, 2, 'A', 4, 'A', 'B', 8, 'B', 'F', 16, 'F', 14, 'E', 14, 20, 'H', 'J']",5,-93
"['B', 'A', 'C']",101,"['D', 1, 2, 'A', 'B', 8, 'B', 10, 16, 'K', 'M', 10, 16, 10, 'B', 'A', 2, 8, 2, 'A', 2, 1, 2, 1, 2, 1, 'D', 8, 2, 8, 'D', 8, 2, 8, 'B', 'F', 14, 8, 14, 8, 2, 'A', 2, 8, 'B', 10, 'B', 'F', 'H', 'F', 'H', 22, 23, 29, 'N', 28, 29, 23, 'K', 16, 22, 28, 29, 'Q', 28, 34, 34, 22, 16, 'F', 14, 'F', 14, 20, 'H', 22, 28, 22, 16, 22, 'H', 'F', 'B', 8, 'B', 8, 'D', 8, 'B', 10, 'B', 8, 2, 1, 'D', 8, 'D', 8, 14, 'E', 'C']",-23,-89
"['K', 'N', 'O', 'C', 'P', 'J', 'H', 'E', 'I', 'D', 'A', 'F', 'G', 'M', 'B']",141,"['D', 'E', 'C', 'E', 'D', 8, 'D', 'E', 14, 'F', 'B', 'F', 'B', 'A', 2, 'A', 2, 1, 2, 1, 2, 1, 'D', 1, 2, 1, 'D', 1, 2, 'A', 'B', 8, 'D', 8, 'D', 8, 'D', 1, 'D', 8, 2, 1, 2, 8, 2, 8, 2, 'A', 2, 'A', 'B', 8, 'D', 1, 2, 'A', 2, 'A', 2, 1, 2, 8, 'D', 8, 'B', 10, 'M', 'K', 23, 'O', 'K', 18, 16, 10, 'B', 8, 'D', 8, 14, 'E', 14, 'E', 'C', 'G', 'I', 'I', 26, 'J', 'H', 'F', 16, 22, 28, 29, 'N', 'Q', 28, 22, 23, 22, 23, 22, 23, 22, 28, 34, 29, 'N', 'Q', 'N', 'Q', 23, 'K', 16, 'K', 16, 'F', 'B', 'F', 'B', 8, 2, 'A', 4, 'A', 4, 'A', 2, 8, 'D', 'E', 14, 8, 2, 'A', 4, 'A', 4, 'A', 4, 'P']",25,-81
"['C', 'G', 'D', 'E', 'K', 'B', 'H', 'A', 'I', 'F', 'J']",200,"['D', 'E', 'D', 1, 2, 'A', 'B', 'A', 2, 8, 2, 'A', 4, 'P', 'M', 'K', 'M', 12, 'P', 4, 'P', 6, 6, 'M', 12, 12, 12, 12, 10, 'B', 'F', 'H', 'F', 14, 20, 'C', 'E', 14, 'E', 'D', 'E', 'C', 'E', 14, 20, 'H', 'J', 'H', 'J', 'H', 22, 16, 'F', 'H', 'F', 'B', 'A', 'B', 10, 16, 10, 16, 'F', 16, 'F', 16, 22, 28, 29, 28, 34, 22, 23, 'O', 'O', 'K', 'M', 12, 12, 'P', 'M', 10, 4, 10, 4, 10, 4, 10, 'B', 8, 14, 8, 'D', 1, 2, 8, 'B', 'F', 'H', 'F', 14, 'E', 'D', 'E', 'D', 'E', 'D', 'E', 14, 'F', 'B', 'A', 'B', 'F', 'H', 22, 'H', 22, 16, 10, 'B', 10, 4, 'P', 4, 10, 4, 'A', 2, 8, 14, 'F', 16, 'F', 'B', 'A', 2, 8, 'B', 'A', 2, 8, 'B', 10, 'B', 'F', 16, 'K', 18, 18, 18, 16, 22, 16, 10, 'M', 12, 12, 'K', 23, 'O', 29, 23, 'K', 18, 18, 23, 'K', 23, 'K', 'M', 'P', 6, 6, 6, 4, 'A', 4, 'P', 6, 6, 4, 'A', 2, 8, 'B', 'A', 4, 10, 'B', 10, 'B', 8, 14, 'E', 'D', 'E', 'C', 'G', 'I']",9,-156
"['B', 'A']",3,"[2, 'A', 'B']",-27,5
"['A', 'D', 'B', 'C']",34,"['D', 'E', 'D', 1, 2, 'A', 'B', 10, 4, 'P', 6, 'M', 10, 'B', 10, 16, 10, 16, 22, 23, 'O', 29, 'Q', 'N', 'Q', 'N', 'Q', 28, 34, 'J', 26, 32, 'G', 'C']",-19,-18
['A'],10,"['D', 'E', 14, 'F', 16, 'F', 16, 10, 'B', 'A']",-31,-6
['A'],2,"[2, 'A']",-31,2
"['A', 'B', 'F', 'D', 'C', 'G', 'E']",35,"['D', 'E', 'C', 'G', 'I', 'C', 'G', 'I', 26, 'G', 'I', 26, 32, 20, 'C', 'G', 26, 'J', 28, 'J', 26, 'J', 33, 26, 20, 14, 'F', 'B', 'F', 16, 'F', 16, 10, 'B', 'A']",-7,-7
"['F', 'G', 'B', 'A', 'C', 'D', 'E']",57,"['D', 'E', 'C', 'E', 'C', 'G', 'I', 'C', 'E', 'D', 'E', 'D', 8, 'D', 8, 'D', 'E', 14, 'F', 'H', 22, 23, 22, 28, 22, 28, 34, 'J', 26, 'G', 'I', 26, 20, 'C', 20, 26, 'J', 26, 32, 'G', 'I', 'C', 20, 'H', 'J', 'H', 'J', 'H', 20, 'H', 'F', 'H', 20, 14, 'F', 'B', 'A']",-7,-29
"['B', 'I', 'G', 'E', 'D', 'H', 'F', 'J', 'A', 'K', 'C', 'M']",127,"['D', 'E', 'D', 'E', 'C', 'E', 14, 'F', 'H', 'J', 'H', 'J', 33, 'H', 22, 'H', 22, 16, 'K', 'M', 'K', 'M', 'K', 23, 'K', 23, 29, 23, 29, 'Q', 28, 'J', 'H', 22, 28, 22, 'H', 'F', 'H', 'J', 33, 28, 22, 'H', 'F', 'H', 'F', 'B', 'A', 2, 1, 2, 'A', 'B', 10, 'M', 'K', 23, 22, 28, 'J', 'H', 'F', 'B', 8, 2, 8, 2, 1, 2, 1, 'D', 'E', 14, 20, 'H', 'J', 33, 26, 'J', 'H', 'F', 16, 22, 16, 10, 16, 'K', 16, 10, 'B', 8, 14, 8, 14, 'F', 'H', 22, 16, 22, 28, 'J', 28, 22, 'H', 'J', 26, 'G', 'C', 'E', 'D', 1, 'D', 8, 'D', 1, 2, 8, 14, 20, 'C', 20, 14, 'E', 'C', 'G', 'I']",13,-79
"['K', 'J', 'C', 'B', 'H', 'D', 'F', 'A', 'G', 'E', 'I']",38,"['D', 'E', 'C', 'G', 'I', 'C', 'E', 14, 'F', 'H', 'F', 'H', 'F', 'H', 'J', 28, 34, 'J', 26, 20, 'H', 22, 23, 'K', 'M', 10, 'B', 'F', 16, 10, 'B', 'F', 'B', 'F', 'B', 'F', 'B', 'A']",9,6
"['D', 'B', 'M', 'A', 'K', 'J', 'P', 'C', 'E', 'G', 'O', 'H', 'N', 'I', 'F']",188,"['D', 'E', 'D', 1, 2, 'A', 'B', 'A', 2, 'A', 'B', 'A', 'B', 'F', 'H', 'F', 16, 'K', 'M', 'P', 4, 10, 'B', 10, 'M', 12, 10, 'M', 'K', 18, 18, 23, 'O', 'K', 23, 'O', 'O', 'O', 'K', 18, 23, 22, 16, 22, 23, 'K', 18, 16, 22, 'H', 'J', 26, 'J', 26, 'J', 33, 28, 22, 'H', 20, 'H', 22, 23, 22, 'H', 'J', 28, 22, 'H', 'J', 33, 33, 26, 'J', 'H', 'J', 26, 'J', 26, 'G', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'C', 'G', 'C', 20, 'H', 20, 'C', 20, 26, 20, 'C', 'E', 'D', 8, 'B', 'F', 16, 'F', 14, 'E', 'C', 'G', 'C', 'G', 'C', 'G', 26, 20, 26, 'G', 26, 32, 'J', 26, 'G', 26, 20, 'H', 'J', 28, 'J', 26, 20, 26, 'G', 'I', 'C', 'E', 'D', 1, 'D', 8, 'D', 'E', 14, 8, 2, 8, 2, 8, 'D', 'E', 'C', 20, 'H', 'F', 'B', 10, 'M', 12, 10, 'M', 10, 'M', 'K', 16, 22, 23, 'K', 23, 'K', 23, 22, 'H', 'F', 16, 'K', 16, 'K', 23, 22, 28, 34, 'J', 'H', 'J', 28, 34, 34, 29, 'N']",25,-128
"['A', 'D', 'E', 'C', 'B', 'F', 'G']",36,"['D', 'E', 'D', 8, 'D', 8, 'B', 'A', 2, 1, 2, 8, 14, 'F', 14, 8, 'D', 8, 14, 8, 'D', 'E', 'C', 'E', 14, 'E', 'D', 1, 'D', 'E', 'D', 8, 'D', 'E', 'C', 'G']",-7,-8
"['C', 'A', 'E', 'D', 'B', 'I', 'G', 'H', 'F']",30,"['D', 'E', 'C', 'G', 'I', 'C', 'E', 14, 'E', 14, 'E', 14, 'F', 'B', 'A', 4, 'A', 4, 'A', 2, 8, 'D', 1, 'D', 8, 'B', 10, 16, 22, 'H']",1,6
"['F', 'I', 'K', 'G', 'D', 'E', 'J', 'B', 'M', 'H', 'A', 'C']",50,"['D', 'E', 'C', 'E', 'C', 'G', 'I', 'I', 26, 'J', 'H', 'F', 'H', 22, 28, 34, 22, 28, 'J', 28, 'J', 33, 26, 'G', 'I', 26, 'J', 'H', 20, 'C', 20, 26, 20, 26, 'J', 'H', 22, 23, 'O', 'O', 'K', 'M', 10, 'M', 12, 12, 12, 10, 'B', 'A']",13,-2
"['H', 'F', 'J', 'I', 'D', 'C', 'A', 'B', 'G', 'E']",73,"['D', 'E', 'C', 'G', 'I', 26, 'J', 'H', 'F', 'B', 'F', 14, 20, 26, 32, 32, 'G', 26, 'J', 26, 20, 'C', 20, 26, 20, 26, 'G', 'C', 'E', 'C', 20, 'H', 22, 23, 'O', 22, 28, 'J', 26, 'J', 28, 'J', 28, 'J', 'H', 20, 'C', 20, 26, 'G', 'C', 20, 'H', 22, 28, 'J', 28, 22, 16, 'F', 14, 'E', 'C', 'G', 'I', 'C', 'E', 14, 8, 'D', 8, 'B', 'A']",5,-33
"['D', 'I', 'H', 'A', 'E', 'G', 'B', 'F', 'C']",62,"['D', 'E', 'C', 'G', 'C', 'E', 14, 'E', 'C', 20, 'C', 'G', 'C', 'G', 'I', 26, 20, 'C', 'E', 'D', 'E', 'C', 'G', 'I', 'C', 'E', 14, 'E', 'D', 1, 2, 'A', 'B', 'F', 'B', 'A', 4, 'A', 2, 8, 'B', 8, 'D', 'E', 'C', 'G', 26, 32, 'G', 'I', 'I', 'I', 'C', 'G', 'I', 'C', 'G', 'I', 26, 32, 'J', 'H']",1,-26
"['B', 'D', 'E', 'G', 'F', 'A', 'C', 'H', 'K', 'I', 'J']",186,"['D', 'E', 'D', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'D', 8, 'D', 1, 2, 'A', 'B', 'A', 4, 10, 4, 'P', 4, 'A', 'B', 'A', 'B', 'A', 4, 'A', 2, 1, 'D', 8, 'D', 8, 2, 8, 'B', 'A', 4, 10, 4, 'P', 6, 4, 'A', 4, 'P', 6, 'M', 'K', 23, 'K', 23, 'O', 22, 'H', 'F', 16, 22, 23, 22, 16, 10, 4, 'P', 4, 'P', 4, 'P', 4, 10, 'B', 'F', 16, 10, 4, 'A', 2, 8, 'B', 'A', 4, 'P', 4, 'A', 4, 'A', 2, 8, 'B', 'A', 4, 10, 'M', 'K', 'M', 'K', 'M', 12, 12, 12, 12, 'P', 'M', 12, 10, 'B', 'F', 'H', 'J', 28, 34, 34, 29, 23, 'O', 22, 28, 34, 22, 23, 'K', 'M', 12, 'K', 16, 22, 28, 22, 'H', 22, 'H', 'F', 'H', 'F', 14, 8, 'D', 1, 'D', 'E', 'D', 1, 'D', 1, 'D', 1, 2, 1, 'D', 'E', 'D', 8, 2, 8, 'B', 'A', 'B', 8, 2, 8, 'B', 'F', 'B', 'A', 2, 8, 'D', 1, 2, 1, 'D', 'E', 14, 'E', 14, 'E', 'C', 'E', 'D', 'E', 'C', 'G', 'I']",9,-142
"['A', 'F', 'C', 'D', 'E', 'B']",16,"['D', 'E', 'D', 'E', 'D', 8, 'D', 'E', 'C', 'E', 'D', 'E', 14, 'F', 'B', 'A']",-11,8
"['C', 'G', 'B', 'E', 'H', 'I', 'F', 'D', 'A']",51,"['D', 'E', 'D', 'E', 'D', 1, 2, 'A', 'B', 'A', 4, 10, 'M', 10, 'B', 'A', 4, 'A', 2, 'A', 2, 'A', 'B', 'F', 'B', 'A', 2, 1, 'D', 1, 'D', 1, 2, 'A', 2, 8, 14, 'F', 'H', 'J', 26, 'J', 'H', 20, 'C', 'E', 'C', 'G', 'C', 'G', 'I']",1,-15
